430318	0	76968	1
1173766	0	77087	1
667985	0	77201	1
276042	0	77531	1
483746	0	77749	1
416098	0	78740	1
634365	0	79162	1
70228	0	79497	1
544357	0	79932	1
614234	0	80255	1
575693	0	81254	1
599617	0	81596	1
751663	0	81915	1
1164719	0	82245	1
642276	0	82352	1
427705	0	82570	1
643669	0	83019	1
599225	0	83560	1
339438	0	84100	1
711391	0	84211	1
1164717	0	84648	1
140670	0	84769	1
133098	0	85633	1
642081	0	86622	1
741900	0	86956	1
399407	0	87067	1
602237	0	87285	1
614226	0	88039	1
385794	0	88054	1
684083	0	88604	1
488165	0	89048	1
1173765	0	89148	1
694128	0	89164	1
463892	0	89378	1
369518	0	90135	1
516558	0	91016	1
504412	0	91123	1
558936	0	91343	1
467090	0	91348	1
531189	0	91888	1
634512	0	92439	1
499265	0	93532	1
687733	0	93866	1
662874	0	96372	1
396955	0	96595	1
727631	0	97144	1
525651	0	97366	1
524839	0	97586	1
1164706	0	98141	1
184048	0	98353	1
400840	0	98460	1
582984	0	98785	1
184674	0	99014	1
729613	0	99022	1
396563	0	100008	1
1173764	0	101210	1
688363	0	101221	1
251846	0	101325	1
416665	0	101431	1
428365	0	101650	1
1164703	0	101766	1
737115	0	102084	1
643162	0	102195	1
754126	0	102638	1
1164702	0	102968	1
449393	0	103731	1
599114	0	103950	1
571673	0	104279	1
134744	0	104609	1
519297	0	105054	1
560136	0	105491	1
532472	0	105822	1
74743	0	106809	1
404264	0	107456	1
457416	0	107767	1
457416	0	107771	1
502658	0	109629	1
582460	0	109840	1
399614	0	109959	1
512028	0	109969	1
509581	0	109979	1
724120	0	110407	1
189618	0	110517	1
419154	0	110737	1
262345	0	111060	1
472484	0	112507	1
1164694	0	112717	1
490734	0	113267	1
733932	0	113368	1
753458	0	113592	1
279610	0	107545	1
470036	0	114792	1
564559	0	114906	1
1164692	0	115120	1
581208	0	115334	1
21452	0	116217	1
413786	0	116553	1
704275	0	116564	1
271809	0	117314	1
739506	0	117425	1
474932	0	117978	1
450662	0	118306	1
76118	0	118867	1
630528	0	118972	1
588585	0	119075	1
603316	0	119613	1
144366	0	119723	1
181093	0	120192	1
417336	0	120209	1
400791	0	120279	1
144059	0	120416	1
299131	0	120430	1
584552	0	120533	1
755239	0	120614	1
1164682	0	120632	1
278124	0	120657	1
699723	0	120735	1
1164680	0	120745	1
64719	0	120796	1
426703	0	120924	1
77087	0	120968	1
741380	0	120982	1
399388	0	121010	1
516030	0	121021	1
219871	0	121143	1
548647	0	121212	1
295878	0	121216	1
546073	0	121232	1
1164673	0	121238	1
651052	0	121251	1
151098	0	121255	1
1164672	0	121354	1
606333	0	121375	1
639976	0	121525	1
469923	0	121538	1
516199	0	121558	1
670857	0	121574	1
147363	0	121653	1
147363	0	121660	1
581917	0	121690	1
1164669	0	121731	1
606868	0	121769	1
607886	0	121794	1
697001	0	121811	1
400551	0	121916	1
456510	0	121956	1
243321	0	121999	1
530301	0	122060	1
436036	0	122079	1
490937	0	122110	1
625624	0	122124	1
49498	0	122130	1
287540	0	122158	1
671661	0	122167	1
677572	0	122229	1
592475	0	122236	1
666453	0	122270	1
523181	0	122303	1
1164663	0	122343	1
410253	0	122407	1
144903	0	122433	1
1480	0	122449	1
623981	0	122491	1
719836	0	122525	1
124727	0	122627	1
556017	0	122690	1
1164660	0	122704	1
687387	0	122722	1
382445	0	122740	1
662261	0	122754	1
521321	0	122773	1
415237	0	122779	1
1164659	0	122823	1
544857	0	122871	1
436538	0	122901	1
653717	0	122952	1
86935	0	122989	1
541311	0	122998	1
470424	0	123008	1
760246	0	123015	1
537417	0	123037	1
212283	0	123046	1
1173760	0	123053	1
1164657	0	123070	1
251954	0	123113	1
154700	0	123203	1
474555	0	123216	1
511105	0	123279	1
575556	0	123327	1
169588	0	123336	1
588481	0	123395	1
594400	0	123544	1
705002	0	123681	1
598156	0	123696	1
561444	0	123815	1
612935	0	123840	1
725161	0	123855	1
406419	0	123871	1
102598	0	123947	1
406563	0	124044	1
488378	0	124066	1
51139	0	124086	1
686298	0	124167	1
83136	0	124185	1
80770	0	124251	1
296191	0	124303	1
546731	0	124347	1
513962	0	124358	1
424321	0	124433	1
481688	0	124491	1
539114	0	124610	1
636008	0	124720	1
657622	0	124769	1
458297	0	124781	1
510177	0	124796	1
694693	0	124821	1
491228	0	124828	1
311022	0	124840	1
432537	0	124873	1
390703	0	124885	1
39772	0	124955	1
472716	0	125048	1
556229	0	125056	1
665921	0	125079	1
1183771	0	125104	1
510594	0	125194	1
594637	0	125314	1
545348	0	125324	1
636936	0	125400	1
621569	0	125505	1
632970	0	125631	1
716892	0	125662	1
72014	0	125682	1
61151	0	125819	1
539217	0	125837	1
400898	0	125911	1
758041	0	125921	1
1164627	0	125961	1
601819	0	126018	1
501248	0	126039	1
738720	0	126056	1
2965	0	126070	1
502499	0	126100	1
599608	0	126143	1
677935	0	126160	1
721673	0	126230	1
578859	0	126250	1
193300	0	126284	1
515082	0	126288	1
474634	0	126313	1
402540	0	126408	1
475031	0	126476	1
550793	0	126516	1
444924	0	126570	1
559993	0	126647	1
690493	0	126675	1
594535	0	126694	1
1164621	0	126713	1
613227	0	126715	1
389122	0	126729	1
382410	0	126734	1
52602	0	126801	1
568157	0	126815	1
1164620	0	126831	1
392035	0	126836	1
575138	0	126861	1
616417	0	126872	1
605145	0	126967	1
533485	0	127024	1
102444	0	127159	1
1164616	0	127185	1
523867	0	127240	1
104600	0	127251	1
496875	0	127256	1
650957	0	127276	1
635698	0	127355	1
616242	0	127364	1
43659	0	127382	1
719970	0	127534	1
1164613	0	127560	1
739936	0	127661	1
1164612	0	127668	1
147558	0	127787	1
720167	0	127855	1
546143	0	127880	1
738731	0	127886	1
400699	0	127961	1
424037	0	128010	1
525060	0	128029	1
554195	0	128081	1
714685	0	128093	1
54038	0	128132	1
412168	0	128185	1
257796	0	128192	1
722806	0	128323	1
655766	0	128327	1
587789	0	128357	1
606412	0	128380	1
135272	0	128454	1
253236	0	128490	1
653401	0	128530	1
31292	0	128569	1
129207	0	128579	1
1164603	0	128629	1
755940	0	128644	1
441639	0	128662	1
440285	0	128673	1
432744	0	128685	1
1183768	0	128749	1
533564	0	128820	1
465313	0	128869	1
705857	0	128873	1
129798	0	128916	1
726415	0	128933	1
752156	0	128944	1
424122	0	129027	1
6937	0	129068	1
449158	0	129107	1
668254	0	129135	1
602970	0	129201	1
730205	0	129275	1
612613	0	129298	1
661056	0	129361	1
746799	0	129378	1
760141	0	129409	1
343763	0	129437	1
183769	0	129462	1
549307	0	129481	1
466901	0	129489	1
436113	0	129500	1
436113	0	129504	1
436113	0	129507	1
502288	0	129522	1
719234	0	129552	1
735698	0	129682	1
34364	0	129753	1
382076	0	129782	1
747336	0	129822	1
1164593	0	129832	1
686671	0	129852	1
514757	0	129860	1
631034	0	129894	1
607381	0	129920	1
759203	0	129960	1
140165	0	129999	1
625420	0	130012	1
628680	0	130019	1
535644	0	130035	1
1164591	0	130101	1
173244	0	130134	1
479606	0	130162	1
460404	0	130177	1
402947	0	130190	1
1164590	0	130218	1
728340	0	130278	1
418259	0	130291	1
752299	0	130329	1
744947	0	130474	1
705277	0	130482	1
744856	0	130493	1
450213	0	130565	1
408825	0	130579	1
458810	0	130627	1
329504	0	130647	1
569746	0	130676	1
612456	0	130715	1
429582	0	130723	1
577071	0	130734	1
583740	0	130747	1
401792	0	130792	1
403625	0	130803	1
631264	0	131003	1
633092	0	131060	1
135540	0	131122	1
1183766	0	131178	1
759346	0	131254	1
670822	0	131321	1
648130	0	131323	1
1164578	0	131429	1
1173753	0	131467	1
667552	0	131483	1
736227	0	131510	1
552013	0	131546	1
414367	0	131653	1
641050	0	131674	1
519861	0	131676	1
707876	0	131703	1
724949	0	131722	1
567970	0	131767	1
510106	0	131828	1
299159	0	131859	1
526810	0	131895	1
707415	0	131949	1
673636	0	131959	1
597607	0	131992	1
417415	0	132044	1
614993	0	132056	1
677302	0	132066	1
699487	0	132114	1
560680	0	132229	1
747539	0	132356	1
1185654	0	132386	1
69191	0	132425	1
113633	0	132696	1
424834	0	132738	1
637161	0	132749	1
368964	0	132781	1
136055	0	132794	1
527723	0	132801	1
659273	0	132816	1
153672	0	132823	1
456030	0	132834	1
690212	0	132874	1
517463	0	132883	1
336407	0	132940	1
695455	0	132975	1
576369	0	132985	1
500371	0	133003	1
548027	0	133130	1
455379	0	133143	1
503064	0	133161	1
480334	0	133180	1
659260	0	133201	1
266139	0	133243	1
1164559	0	133258	1
671812	0	133352	1
1164557	0	133481	1
587964	0	133580	1
1164556	0	133611	1
648831	0	133667	1
439852	0	133700	1
748596	0	133721	1
1164555	0	133727	1
734686	0	133757	1
212734	0	133806	1
497213	0	133854	1
611439	0	133902	1
1164552	0	133972	1
640583	0	133996	1
541795	0	134059	1
1164551	0	134093	1
96559	0	134155	1
383281	0	134233	1
559847	0	134269	1
659210	0	134445	1
142288	0	134473	1
506202	0	134487	1
703972	0	134517	1
698546	0	134547	1
629134	0	134610	1
492075	0	134617	1
551848	0	134627	1
681044	0	134650	1
1164546	0	134703	1
493938	0	134718	1
674637	0	134780	1
233810	0	134852	1
699154	0	134859	1
540842	0	134908	1
663914	0	135107	1
691159	0	135138	1
1173749	0	135178	1
1164542	0	135195	1
430645	0	135213	1
278416	0	135244	1
621095	0	135361	1
373920	0	135398	1
1164540	0	135435	1
583070	0	135450	1
628484	0	135537	1
1164539	0	135558	1
1164538	0	135673	1
445553	0	135684	1
689790	0	135693	1
498563	0	135711	1
185679	0	135763	1
664864	0	135786	1
1164536	0	135792	1
485599	0	135848	1
1164535	0	135911	1
726057	0	135951	1
720802	0	135977	1
393124	0	136021	1
385611	0	136049	1
137199	0	136056	1
405738	0	136064	1
384431	0	136104	1
424498	0	136138	1
634109	0	136154	1
737568	0	136175	1
669069	0	136280	1
1164531	0	136290	1
238551	0	136298	1
159993	0	136321	1
654847	0	136353	1
532996	0	136363	1
1174664	0	136483	1
423871	0	136514	1
412272	0	136569	1
528980	0	136579	1
711008	0	136608	1
107475	0	136627	1
1164528	0	136651	1
435291	0	136686	1
383709	0	136716	1
26231	0	136822	1
158273	0	136854	1
462410	0	136876	1
462410	0	136878	1
424742	0	136893	1
536251	0	136938	1
71949	0	136964	1
203903	0	137038	1
620942	0	137060	1
631080	0	137065	1
626949	0	137082	1
310703	0	137104	1
103415	0	137120	1
260636	0	137136	1
211715	0	137149	1
547800	0	137163	1
455190	0	137207	1
680708	0	137217	1
199339	0	137278	1
731293	0	137285	1
738326	0	137432	1
709406	0	137460	1
539471	0	137466	1
607412	0	137486	1
1164518	0	137498	1
601945	0	137590	1
627942	0	137630	1
27290	0	137656	1
579965	0	137661	1
739180	0	137707	1
546829	0	137743	1
710391	0	137766	1
367642	0	137892	1
563951	0	137944	1
194936	0	137974	1
653801	0	138033	1
427692	0	138066	1
1164511	0	138113	1
532344	0	138206	1
356116	0	138210	1
356116	0	138212	1
1164508	0	138230	1
627820	0	138256	1
397249	0	138260	1
116603	0	138343	1
475048	0	138370	1
754846	0	138408	1
758469	0	138516	1
582103	0	138528	1
645765	0	138552	1
447887	0	138555	1
1164502	0	138607	1
703821	0	138618	1
548516	0	138707	1
472686	0	138714	1
1164501	0	138734	1
1164500	0	138854	1
77732	0	138891	1
558940	0	138911	1
58798	0	138935	1
526819	0	138993	1
249227	0	139033	1
154612	0	139034	1
316161	0	139053	1
533165	0	139072	1
596800	0	139075	1
430947	0	139149	1
614948	0	139200	1
1164494	0	139206	1
389513	0	139245	1
610313	0	139269	1
43929	0	139315	1
648579	0	139412	1
571964	0	139491	1
581740	0	139513	1
1164491	0	139569	1
648563	0	139637	1
1183759	0	139686	1
573607	0	139743	1
471756	0	139780	1
411625	0	139816	1
1164489	0	139830	1
493263	0	139931	1
1164488	0	139950	1
675535	0	139959	1
613574	0	140034	1
602446	0	140040	1
1164487	0	140061	1
574627	0	140112	1
264379	0	140123	1
482447	0	140158	1
539239	0	140170	1
721205	0	140225	1
182161	0	140306	1
720202	0	140323	1
171415	0	140325	1
1164484	0	140414	1
703542	0	140435	1
648221	0	140526	1
608239	0	140562	1
445135	0	140600	1
474066	0	140612	1
10997	0	140642	1
559963	0	140659	1
500878	0	140693	1
150905	0	140875	1
150905	0	140876	1
286813	0	140884	1
54769	0	140900	1
699153	0	140940	1
543310	0	140978	1
276355	0	141077	1
394849	0	141093	1
151561	0	141138	1
409452	0	141238	1
743706	0	141247	1
1164475	0	141276	1
152731	0	141337	1
489662	0	141365	1
649178	0	141381	1
412992	0	141479	1
647816	0	141528	1
41168	0	141624	1
551805	0	141683	1
497578	0	141713	1
247857	0	141795	1
669788	0	141804	1
435353	0	141831	1
1164469	0	141883	1
511420	0	141899	1
713161	0	141916	1
408144	0	141944	1
480412	0	141977	1
450837	0	33848	1
732255	0	142058	1
196980	0	142087	1
1164467	0	142130	1
576301	0	142167	1
618629	0	142181	1
534091	0	142208	1
81921	0	142299	1
728396	0	142330	1
741438	0	142347	1
526744	0	142377	1
121849	0	142389	1
1173742	0	142404	1
1164460	0	142488	1
707065	0	142496	1
597156	0	142529	1
604841	0	142572	1
699492	0	142583	1
589723	0	142702	1
1164455	0	142722	1
313232	0	142786	1
683455	0	142815	1
720061	0	142843	1
571304	0	142903	1
679835	0	142911	1
429112	0	142923	1
725970	0	142963	1
56558	0	142986	1
735835	0	143048	1
744812	0	143073	1
196192	0	143090	1
424826	0	143118	1
735378	0	143178	1
533626	0	143216	1
440436	0	143237	1
287004	0	143307	1
429168	0	143357	1
574445	0	143546	1
675796	0	143560	1
212811	0	143600	1
721581	0	143621	1
594922	0	143674	1
522047	0	143731	1
595047	0	143796	1
1164443	0	143818	1
388415	0	143958	1
351247	0	144028	1
517159	0	144155	1
701731	0	144177	1
722471	0	144214	1
464531	0	144267	1
1164439	0	144312	1
436952	0	144387	1
599787	0	144395	1
29025	0	144428	1
687071	0	144500	1
687071	0	144504	1
748217	0	144530	1
557531	0	144544	1
1185653	0	144554	1
431683	0	144609	1
658440	0	144662	1
440431	0	144710	1
602513	0	144722	1
418319	0	144780	1
1164434	0	144811	1
543826	0	144825	1
569344	0	144838	1
569344	0	144844	1
419578	0	144853	1
1173740	0	144932	1
735944	0	144954	1
16027	0	144973	1
526799	0	145031	1
614889	0	145104	1
622933	0	145122	1
437609	0	145165	1
689465	0	145221	1
260855	0	145237	1
402816	0	145253	1
235164	0	145264	1
650751	0	145271	1
108900	0	145321	1
610501	0	145336	1
709211	0	145434	1
513075	0	145460	1
409139	0	145490	1
487581	0	145594	1
164610	0	145630	1
1164427	0	145652	1
71629	0	145684	1
602195	0	145711	1
637550	0	145726	1
557555	0	145759	1
1164426	0	145779	1
559641	0	145852	1
642932	0	145862	1
618465	0	145884	1
1164425	0	145898	1
396074	0	145913	1
466735	0	145959	1
1164422	0	146256	1
436465	0	146307	1
436465	0	146309	1
330645	0	146315	1
432700	0	146334	1
474809	0	146404	1
68231	0	146426	1
303013	0	146465	1
1164420	0	146500	1
635791	0	146533	1
210290	0	146589	1
458198	0	146611	1
719835	0	146626	1
550129	0	146659	1
15354	0	146954	1
697482	0	147025	1
492295	0	147050	1
55814	0	147129	1
479960	0	147161	1
385990	0	147180	1
253084	0	147185	1
658633	0	147207	1
690365	0	147216	1
687253	0	147242	1
476993	0	147276	1
1173738	0	147312	1
705853	0	147404	1
1164411	0	147475	1
726175	0	147478	1
718586	0	147550	1
9258	0	147619	1
749706	0	147662	1
594623	0	147687	1
406284	0	147715	1
530770	0	147762	1
360159	0	147864	1
562382	0	147866	1
420878	0	147882	1
26196	0	147907	1
11815	0	147922	1
728754	0	148162	1
497003	0	148258	1
655665	0	148303	1
733271	0	148384	1
423999	0	148441	1
422752	0	148483	1
618367	0	148556	1
532592	0	148590	1
1164400	0	148794	1
511859	0	148804	1
1164399	0	148919	1
97508	0	148940	1
216472	0	148998	1
610544	0	149020	1
1164397	0	149028	1
524278	0	149093	1
274325	0	149171	1
598697	0	149202	1
68013	0	149263	1
623042	0	149328	1
613270	0	149384	1
175265	0	149427	1
668017	0	149438	1
413655	0	149474	1
731650	0	149515	1
76148	0	149571	1
447962	0	149583	1
610280	0	149607	1
166517	0	149682	1
658980	0	149698	1
1173736	0	149724	1
301324	0	149733	1
506397	0	149878	1
555769	0	149903	1
671397	0	150000	1
485805	0	150039	1
397804	0	150087	1
664933	0	150121	1
1164387	0	150133	1
180900	0	150187	1
619611	0	150189	1
239365	0	150303	1
337663	0	150345	1
489487	0	150395	1
175208	0	150486	1
419427	0	150540	1
741106	0	150720	1
553716	0	150729	1
527007	0	150738	1
18277	0	150769	1
321360	0	150781	1
740182	0	150807	1
662232	0	150828	1
619007	0	150968	1
476461	0	151010	1
753722	0	151013	1
422356	0	151095	1
1164378	0	151104	1
552807	0	151133	1
267813	0	151163	1
174437	0	151304	1
432046	0	151371	1
209534	0	151387	1
429760	0	151507	1
477078	0	151528	1
578742	0	151541	1
510118	0	151544	1
637680	0	151606	1
462128	0	151647	1
427522	0	151659	1
315556	0	151691	1
401871	0	151712	1
424306	0	151719	1
609349	0	151728	1
549464	0	151762	1
268219	0	151767	1
64527	0	151856	1
759819	0	151864	1
631328	0	151874	1
575403	0	151884	1
596900	0	151902	1
434097	0	152002	1
212022	0	152140	1
699786	0	152363	1
510644	0	152411	1
1164365	0	152438	1
645026	0	152462	1
623286	0	152482	1
717256	0	152665	1
1164359	0	152688	1
677582	0	152691	1
614777	0	152720	1
238259	0	152782	1
635672	0	152860	1
604039	0	152958	1
505554	0	152978	1
568287	0	134844	1
117531	0	153022	1
1164356	0	153052	1
364417	0	153126	1
89788	0	153181	1
602135	0	153380	1
603045	0	153390	1
1164353	0	153400	1
420191	0	153424	1
616473	0	153478	1
588654	0	153505	1
744644	0	153529	1
459733	0	153555	1
372692	0	153588	1
477099	0	153671	1
389390	0	153699	1
482714	0	153817	1
450068	0	153835	1
450068	0	153839	1
70205	0	153846	1
141606	0	153854	1
550359	0	153862	1
606677	0	153909	1
381409	0	153963	1
355709	0	153974	1
546864	0	153984	1
173061	0	154000	1
566931	0	154030	1
566931	0	154032	1
728234	0	154090	1
5547	0	154207	1
1183745	0	154251	1
1164346	0	154261	1
457939	0	154378	1
668989	0	154499	1
1173730	0	154516	1
671069	0	154552	1
1164343	0	154602	1
397777	0	154630	1
610565	0	154682	1
412127	0	154702	1
429220	0	154734	1
601814	0	154753	1
476303	0	154769	1
602354	0	154858	1
435228	0	154890	1
220293	0	154909	1
444871	0	154947	1
1164340	0	154970	1
561989	0	155064	1
577492	0	155085	1
475467	0	155162	1
74068	0	155172	1
497625	0	155189	1
328830	0	155200	1
647442	0	155280	1
401077	0	155289	1
518542	0	155366	1
517739	0	155371	1
677847	0	155405	1
401618	0	155485	1
607431	0	155524	1
732750	0	155530	1
188208	0	155545	1
1164334	0	155567	1
398028	0	155591	1
137462	0	155601	1
627399	0	155672	1
739992	0	155680	1
457859	0	155714	1
700710	0	155730	1
332369	0	155739	1
402863	0	155748	1
274072	0	155770	1
148956	0	155847	1
485447	0	155890	1
7205	0	155927	1
1164331	0	155933	1
133309	0	155991	1
1164330	0	156056	1
755757	0	156070	1
406634	0	156116	1
127220	0	156132	1
449099	0	156175	1
669330	0	156203	1
324962	0	156272	1
596359	0	156360	1
421454	0	156382	1
402257	0	156425	1
1164326	0	156534	1
209326	0	156593	1
380089	0	156722	1
676150	0	156841	1
516874	0	156861	1
748892	0	156896	1
396128	0	156929	1
399940	0	157004	1
710989	0	157019	1
666170	0	157067	1
109028	0	157100	1
464358	0	157180	1
95697	0	157187	1
520243	0	157200	1
748178	0	157216	1
693536	0	157257	1
1164320	0	157278	1
701841	0	157362	1
714809	0	157377	1
708030	0	157452	1
171255	0	157485	1
445980	0	157501	1
512978	0	157545	1
573333	0	157562	1
722819	0	157589	1
296897	0	157598	1
589890	0	157606	1
1164317	0	157618	1
721562	0	157636	1
513191	0	157678	1
1164315	0	157737	1
629353	0	157773	1
67192	0	157782	1
574142	0	157798	1
447894	0	157805	1
695251	0	157846	1
1164314	0	157865	1
464903	0	157931	1
305268	0	157938	1
694079	0	158014	1
701008	0	158043	1
163761	0	158066	1
618716	0	158091	1
681435	0	158107	1
649359	0	158206	1
1164310	0	158231	1
665882	0	158307	1
422670	0	158366	1
474756	0	158393	1
291344	0	158408	1
694343	0	158462	1
49661	0	158527	1
461117	0	158558	1
285514	0	158585	1
713694	0	158618	1
575307	0	158633	1
76631	0	158670	1
1164305	0	158715	1
714910	0	158728	1
600222	0	158792	1
308153	0	158811	1
522242	0	158880	1
426131	0	158927	1
563500	0	159028	1
640576	0	159050	1
1183741	0	159066	1
598501	0	159111	1
522180	0	159189	1
623765	0	159364	1
631170	0	159397	1
602294	0	159441	1
1164298	0	159443	1
541401	0	159472	1
1164297	0	159561	1
429447	0	159604	1
28693	0	159636	1
525249	0	159742	1
472150	0	159776	1
531663	0	159849	1
67498	0	159858	1
1164293	0	159921	1
656106	0	159949	1
460876	0	159956	1
529333	0	159971	1
314333	0	160012	1
1164292	0	160029	1
93997	0	160054	1
613696	0	160089	1
433426	0	160109	1
683679	0	160120	1
409763	0	160131	1
517669	0	160205	1
614538	0	160261	1
1164290	0	160285	1
459286	0	160367	1
543602	0	160416	1
67644	0	160424	1
1174662	0	160481	1
596113	0	160516	1
758036	0	160522	1
40811	0	160550	1
195281	0	160698	1
1164286	0	160764	1
758491	0	160783	1
452293	0	160853	1
577069	0	160861	1
508414	0	160927	1
654115	0	160940	1
78054	0	160969	1
493864	0	160972	1
1164284	0	161002	1
602717	0	161161	1
1164282	0	161232	1
665424	0	161270	1
506655	0	161288	1
222184	0	161324	1
129069	0	161342	1
301012	0	161371	1
499119	0	161424	1
708304	0	161459	1
514705	0	161465	1
154494	0	161518	1
579843	0	161532	1
669880	0	161588	1
389219	0	161637	1
389457	0	161660	1
299806	0	161671	1
546915	0	161722	1
1173722	0	161801	1
610632	0	161830	1
586221	0	161877	1
493516	0	161959	1
1164276	0	161979	1
696335	0	161985	1
541157	0	162112	1
744287	0	162207	1
179098	0	162266	1
643435	0	162315	1
677771	0	162344	1
397293	0	162359	1
639417	0	162373	1
148837	0	162387	1
438407	0	162423	1
719751	0	162496	1
382590	0	162549	1
472000	0	162639	1
739888	0	162675	1
631815	0	162764	1
617047	0	162790	1
587574	0	162804	1
694388	0	162819	1
610016	0	162952	1
104359	0	163025	1
439380	0	163052	1
461930	0	163092	1
454774	0	163103	1
602842	0	163124	1
705329	0	163184	1
1164266	0	163197	1
328574	0	163266	1
722348	0	163336	1
678711	0	163354	1
548220	0	163372	1
428942	0	163424	1
1164264	0	163437	1
490539	0	163460	1
709515	0	163498	1
655986	0	163538	1
1164263	0	163563	1
682100	0	163585	1
1164262	0	163674	1
514771	0	163698	1
598180	0	163754	1
560616	0	163824	1
455059	0	163958	1
444526	0	163998	1
185782	0	164054	1
744629	0	164077	1
558023	0	164100	1
677881	0	164172	1
166269	0	164224	1
749368	0	164239	1
573484	0	164248	1
141584	0	164453	1
1164252	0	164510	1
448928	0	164615	1
711855	0	164623	1
440342	0	164650	1
64011	0	164662	1
746553	0	164819	1
657364	0	164842	1
172444	0	164844	1
1164249	0	164887	1
413308	0	164917	1
281395	0	164998	1
662479	0	165053	1
652441	0	165063	1
93134	0	165096	1
701715	0	165106	1
295418	0	165142	1
515913	0	165173	1
573585	0	165209	1
154120	0	165216	1
1164245	0	165250	1
142631	0	165275	1
577885	0	165322	1
558184	0	165356	1
429167	0	165380	1
354415	0	165390	1
700341	0	165421	1
513060	0	165457	1
621983	0	165466	1
1164243	0	165497	1
690078	0	165504	1
703416	0	165588	1
653544	0	165649	1
668072	0	165684	1
491782	0	165702	1
738595	0	165839	1
482743	0	165845	1
283959	0	165869	1
706781	0	165872	1
706781	0	165878	1
38080	0	165947	1
12577	0	165958	1
567446	0	166039	1
358681	0	166050	1
636697	0	166138	1
662190	0	166203	1
1164236	0	166337	1
62942	0	166388	1
511949	0	166396	1
456769	0	166409	1
22233	0	166440	1
454812	0	166464	1
231676	0	166478	1
526162	0	166496	1
359852	0	166527	1
